periodicity,seasonadj,geo_level,geography,ind_level,industry,ownercode,sex,agegrp,race,ethnicity,education,firmage,firmsize,year,quarter,_TYPE_,_FREQ_,e
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,727575
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,714735
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,752386
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,741211
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,730481
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,725592
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,760816
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,750798
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,740267
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,734561
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,765391
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,758299
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,748692
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,745819
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,782614
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,775802
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,763844
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,756027
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,787558
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,772602
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,758183
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,733842
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,757102
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,744845
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,729950
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,717326
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,761378
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,751128
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,737859
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,723676
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,766679
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,753325
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,747850
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,749681
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,784548
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,776603
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,765507
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,755965
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,793832
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,785600
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,779121
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,773559
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,809052
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,797169
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,788933
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,781597
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,821045
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,807609
Q,U,S,31,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,766114
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,826630
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,838576
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,855966
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,847801
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,887140
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,890113
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,897618
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,892914
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,923503
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,926171
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,923552
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,922473
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,939173
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,930218
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,900454
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,904688
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,934528
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,931710
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,933984
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,931771
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,952577
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,966545
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,982337
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,988825
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,1033207
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,1039713
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,1051559
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,1045611
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,1105331
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,1107493
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,1106378
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,1116865
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,1146283
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,1139719
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,1131155
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,1124294
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,1149824
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,1131506
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,1132201
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,1105526
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,1119192
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,1089829
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,1039615
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,985471
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,979021
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,969155
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,964490
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,941359
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,971168
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,961444
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,960575
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,953807
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,984614
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,975379
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,977877
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,970816
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,996324
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,990939
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,1001130
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,990347
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,1029008
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,1024158
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,1034104
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,1030546
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,1070167
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,1069524
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,1081893
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,1073278
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,1110962
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,1097433
Q,U,S,32,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,504530
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,535305
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,527607
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,521679
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,512636
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,546930
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,539330
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,529062
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,523386
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,556839
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,545670
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,534260
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,528035
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,559753
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,546590
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,536735
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,531523
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,559646
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,548893
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,539552
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,532901
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,557400
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,546088
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,527214
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,508254
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,531552
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,517304
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,506414
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,496183
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,529913
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,520560
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,510752
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,504512
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,537569
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,527106
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,516012
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,510302
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,544286
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,532764
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,522878
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,515752
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,552106
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,540461
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,531951
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,524456
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,558543
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,549477
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,541466
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,533697
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,567571
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,561816
Q,U,S,33,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,1,65535,1,2316342
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,2,65535,1,3121276
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,3,65535,1,3068754
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,4,65535,1,3054785
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,1,65535,1,3072746
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,2,65535,1,3181032
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,3,65535,1,3128166
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,4,65535,1,3110929
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,3153132
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,3055327
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,3171939
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,3190274
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,3241622
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,3482843
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,3317286
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,3284106
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,3269508
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,3476503
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,3416789
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,3303259
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,3315173
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,3408761
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,3287405
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,3251501
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,3218705
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,3354005
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,3260987
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,3183330
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,3167847
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,3358483
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,3294596
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,3224941
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,1,65535,1,3306799
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,2,65535,1,3366900
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,3,65535,1,3257347
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2004,4,65535,1,3284354
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,1,65535,1,3341727
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,2,65535,1,3419144
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,3,65535,1,3335123
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2005,4,65535,1,3295502
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,1,65535,1,3259860
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,2,65535,1,3424724
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,3,65535,1,3384780
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2006,4,65535,1,3377237
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,1,65535,1,3290226
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,2,65535,1,3403650
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,3,65535,1,3321713
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2007,4,65535,1,3394137
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,1,65535,1,3359343
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,2,65535,1,3445337
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,3,65535,1,3309401
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2008,4,65535,1,3209449
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,1,65535,1,3080853
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,2,65535,1,3219158
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,3,65535,1,3164859
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2009,4,65535,1,3069376
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,1,65535,1,3060053
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,2,65535,1,3310088
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,3,65535,1,3163306
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2010,4,65535,1,3061697
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,1,65535,1,3086439
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,2,65535,1,3354429
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,3,65535,1,3163213
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2011,4,65535,1,3193602
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,1,65535,1,3135799
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,2,65535,1,3292521
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,3,65535,1,3194657
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2012,4,65535,1,3194176
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,1,65535,1,3171497
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,2,65535,1,3346896
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,3,65535,1,3252654
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2013,4,65535,1,3234170
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,1,65535,1,3170426
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,2,65535,1,3397945
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,3,65535,1,3284130
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2014,4,65535,1,3267312
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,1,65535,1,3229271
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,2,65535,1,3463394
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,3,65535,1,3355077
Q,U,S,34,A,0000,A05,0,A00,A0,A0,E0,0,0,2015,4,65535,1,
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,3,65535,1,483709
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1995,4,65535,1,525228
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,1,65535,1,512765
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,2,65535,1,540282
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,3,65535,1,535765
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1996,4,65535,1,525456
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,1,65535,1,520897
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,2,65535,1,550901
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,3,65535,1,545420
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1997,4,65535,1,540258
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,1,65535,1,534938
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,2,65535,1,559544
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,3,65535,1,554806
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1998,4,65535,1,545396
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,1,65535,1,544445
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,2,65535,1,566540
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,3,65535,1,560379
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,1999,4,65535,1,552314
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,1,65535,1,555324
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,2,65535,1,577459
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,3,65535,1,569240
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2000,4,65535,1,564753
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,1,65535,1,551266
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,2,65535,1,587307
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,3,65535,1,561660
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2001,4,65535,1,566671
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,1,65535,1,581599
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,2,65535,1,587795
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,3,65535,1,569183
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2002,4,65535,1,566956
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,1,65535,1,558741
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,2,65535,1,558971
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,3,65535,1,591906
Q,U,S,35,A,0000,A05,0,A00,A0,A0,E0,0,0,2003,4,65535,1,608348
